=== 消失隊死前鎖點（僅印曾被記錄=曾瀕死的） ===
--- team=-1000036 死前軌跡（最近 100 筆瀕死快照） ---
    tick=50799 task=idle prio=0 reason= combat_target=10 option= food_days=0.00 pop=1 famine_days=0.0 tile=(10, 27) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4795 task=idle prio=0 reason= combat_target=42 option= food_days=0.00 pop=1 famine_days=0.0 tile=(6, 26) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4796 task=idle prio=0 reason= combat_target=42 option= food_days=0.00 pop=1 famine_days=0.0 tile=(6, 26) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4797 task=idle prio=0 reason= combat_target=42 option= food_days=0.00 pop=1 famine_days=0.0 tile=(6, 26) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4798 task=idle prio=0 reason= combat_target=42 option= food_days=0.00 pop=1 famine_days=0.0 tile=(6, 26) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    ★死因分類=famine（末筆 food_days=0.00 < CRISIS_FLOOR=1.5 ＝真深餓）（死前無 stall_exclude fire）
--- team=-1000004 死前軌跡（最近 100 筆瀕死快照） ---
    tick=4599 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4600 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4601 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4602 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4603 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4604 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4605 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4606 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4607 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4608 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4609 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4610 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4611 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4612 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4613 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4614 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4615 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4616 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4617 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4618 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4619 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4620 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4621 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4622 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4623 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4624 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4625 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4626 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4627 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4628 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4629 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4630 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4631 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4632 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4633 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4634 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4635 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4636 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4637 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4638 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4639 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4640 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4641 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4642 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4643 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4644 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4645 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4646 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4647 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4648 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4649 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4650 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4651 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4652 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4653 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4654 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4655 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4656 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4657 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4658 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4659 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4660 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4661 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4662 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4663 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4664 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4665 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4666 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4667 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4668 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4669 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4670 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4671 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4672 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4673 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4674 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=4675 task=idle prio=0 reason= combat_target=62 option= food_days=0.00 pop=1 famine_days=0.0 tile=(9, 12) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
